fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_4X4_2X1_2_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X2,0,8,4,2,6,3,"[[False, 5, 0], [False, 5, 0], [False, 5, 5], [False, 5, 5]]","[[500, 1260, 0, 50], [500, 1260, 0, 50], [500, 1260, 0, 1263], [500, 1260, 0, 1263]]",[]
PX303Fg006_6X4_0X2_2_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_0X2_PX303Fg006_6X4_5X2,0,30,2,2,2,1,"[[False, 1, 0], [False, 1, 0]]","[[500, 493, 0, 50], [500, 493, 0, 50]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X2,0,40,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[500, 50, 0, 50], [500, 50, 0, 50]]",[]
PX303Fg006_4X3_0X2_3_PX303Fg006_4X3_2X1_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_2X1,0,42,5,3,4,2,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 4]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 968, 250, 50], [750, 968, 250, 50], [750, 968, 250, 1097]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_2X1_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X1,0,29,3,2,4,2,"[[False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[250, 50, 250, 50], [250, 1148, 250, 50], [250, 1148, 250, 50]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_3X0_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X0,0,75,3,2,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[250, 50, 500, 50], [250, 968, 500, 50], [250, 968, 500, 50]]",[]
PX303Fg006_6X3_3X0_0_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X1,0,70,1,0,0,0,"[[False, 3, 0]]","[[0, 794, 0, 50]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_3X1_3,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X1,0,32,4,2,6,3,"[[False, 5, 0], [False, 5, 0], [False, 5, 5], [False, 5, 5]]","[[500, 1276, 750, 50], [500, 1276, 750, 50], [500, 1276, 750, 1271], [500, 1276, 750, 1271]]",[]
PX303Fg006_6X4_2X0_3_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X2,0,16,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[750, 836, 250, 50], [750, 836, 250, 50], [750, 836, 250, 672], [750, 836, 250, 672]]",[]
PX303Fg006_6X4_3X3_2_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X3,0,22,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[500, 911, 250, 50], [500, 911, 250, 50], [500, 911, 250, 866], [500, 911, 250, 866]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X2,0,63,1,0,0,0,"[[False, 3, 2]]","[[1000, 957, 1000, 586]]",[]
PX303Fg006_6X3_0X1_2_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X0,0,32,5,3,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 2], [False, 0, 2], [False, 3, 2]]","[[500, 50, 1000, 50], [500, 50, 1000, 50], [500, 50, 1000, 708], [500, 50, 1000, 708], [500, 796, 1000, 708]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,0,54,3,1,4,2,"[[False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[250, 868, 250, 50], [250, 868, 250, 743], [250, 868, 250, 743]]",[]
PX303Fg006_6X4_1X2_3_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_1X2_PX303Fg006_6X4_5X3,0,10,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 50, 750, 50], [750, 728, 750, 50]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_3X0_4,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X0,0,35,2,1,2,1,"[[False, 2, 3], [False, 2, 3]]","[[250, 560, 1000, 794], [250, 560, 1000, 794]]",[]
PX303Fg006_5X3_3X2_2_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X0,0,81,2,0,2,1,"[[False, 7, 0], [False, 7, 3]]","[[500, 1996, 0, 50], [500, 1996, 0, 873]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_2X2_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X2,0,55,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[500, 50, 750, 50], [500, 50, 750, 50]]",[]
PX303Fg006_6X4_1X0_3_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X2,0,51,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 1026, 250, 50], [750, 1026, 250, 50]]",[]
PX303Fg006_5X4_1X1_2_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_4X3,0,38,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[500, 997, 500, 50], [500, 997, 500, 50], [500, 997, 500, 791], [500, 997, 500, 791]]",[]
PX303Fg006_5X3_0X2_3_PX303Fg006_5X3_3X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X0,0,83,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 656, 250, 50], [750, 656, 250, 50]]",[]
PX303Fg006_6X4_2X3_3_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X0,0,34,2,0,2,1,"[[False, 5, 0], [False, 5, 2]]","[[750, 1499, 750, 50], [750, 1499, 750, 709]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X1,0,17,2,1,2,1,"[[False, 0, 2], [False, 0, 2]]","[[250, 50, 500, 695], [250, 50, 500, 695]]",[]
PX303Fg006_5X3_1X2_4_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X2,0,38,2,1,2,1,"[[False, 4, 2], [False, 4, 2]]","[[1000, 1091, 1000, 586], [1000, 1091, 1000, 586]]",[]
PX303Fg006_6X3_1X2_4_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X1,0,60,3,1,4,2,"[[False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[1000, 925, 250, 50], [1000, 925, 250, 636], [1000, 925, 250, 636]]",[]
PX303Fg006_4X4_1X0_2_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_1X0_PX303Fg006_4X4_3X3,0,16,1,0,0,0,"[[False, 4, 0]]","[[500, 1230, 250, 50]]",[]
PX303Fg006_5X4_1X1_3_PX303Fg006_5X4_2X2_3,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X2,0,16,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[750, 50, 750, 50], [750, 50, 750, 50], [750, 997, 750, 50], [750, 997, 750, 50]]",[]
PX303Fg006_6X3_2X2_2_PX303Fg006_6X3_4X2_4,PX303Fg006_6X3_2X2_PX303Fg006_6X3_4X2,0,29,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[500, 1337, 1000, 50], [500, 1337, 1000, 50]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X1,0,8,1,0,0,0,"[[False, 2, 0]]","[[0, 630, 0, 50]]",[]
PX303Fg006_6X4_0X2_2_PX303Fg006_6X4_5X2_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_5X2,0,30,4,4,2,1,"[[False, 0, 0], [False, 0, 0], [False, 1, 0], [False, 1, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50], [500, 493, 500, 50], [500, 493, 500, 50]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X0,0,50,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[0, 1143, 250, 50], [0, 1143, 250, 50]]",[]
PX303Fg006_5X3_1X2_1_PX303Fg006_5X3_2X0_1,PX303Fg006_5X3_1X2_PX303Fg006_5X3_2X0,0,40,5,3,8,4,"[[False, 0, 0], [False, 4, 0], [False, 4, 0], [False, 4, 3], [False, 4, 3]]","[[250, 50, 250, 50], [250, 1091, 250, 50], [250, 1091, 250, 50], [250, 1091, 250, 957], [250, 1091, 250, 957]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_3X1_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X1,0,12,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[0, 656, 1000, 50], [0, 656, 1000, 50]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X1,1,149,13,12,24,12,"[[False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[0, 721, 500, 50], [0, 721, 500, 50], [40, 721, 540, 50], [40, 721, 540, 50], [80, 721, 580, 50], [80, 721, 580, 50], [120, 721, 620, 50], [120, 721, 620, 50], [130, 721, 630, 50], [130, 721, 630, 50], [170, 721, 670, 50], [170, 721, 670, 50], [210, 721, 710, 50]]",[]
PX303Fg006_5X4_1X3_2_PX303Fg006_5X4_4X0_2,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X0,0,41,5,3,4,2,"[[False, 0, 0], [False, 0, 0], [False, 6, 0], [False, 6, 0], [False, 6, 3]]","[[500, 50, 500, 50], [500, 50, 500, 50], [500, 1681, 500, 50], [500, 1681, 500, 50], [500, 1681, 500, 916]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X2,0,51,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 2], [False, 4, 2]]","[[250, 1026, 250, 50], [250, 1026, 250, 50], [250, 1026, 250, 672], [250, 1026, 250, 672]]",[]
PX303Fg006_5X4_1X1_3_PX303Fg006_5X4_2X2_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X2,0,16,3,2,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[750, 50, 500, 50], [750, 997, 500, 50], [750, 997, 500, 50]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X2,0,20,2,1,2,1,"[[False, 5, 0], [False, 5, 1]]","[[250, 1432, 250, 50], [250, 1432, 250, 437]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_3X1,0,20,2,2,2,1,"[[False, 0, 0], [False, 0, 0]]","[[0, 50, 250, 50], [0, 50, 250, 50]]",[]
PX303Fg006_4X4_0X3_2_PX303Fg006_4X4_3X3_2,PX303Fg006_4X4_0X3_PX303Fg006_4X4_3X3,0,13,1,0,0,0,"[[False, 4, 4]]","[[500, 1030, 500, 1083]]",[]
PX303Fg006_4X3_2X2_4_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X0,0,52,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 5]]","[[1000, 1101, 250, 50], [1000, 1101, 250, 50], [1000, 1101, 250, 1419]]",[]
PX303Fg006_6X4_2X2_2_PX303Fg006_6X4_3X0_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_3X0,0,13,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[500, 1339, 500, 50], [500, 1339, 500, 50]]",[]
PX303Fg006_4X4_2X2_2_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_2X2_PX303Fg006_4X4_3X2,0,4,1,0,0,0,"[[False, 4, 5]]","[[500, 1234, 250, 1263]]",[]
PX303Fg006_4X4_0X1_2_PX303Fg006_4X4_1X0_2,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X0,0,39,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 4]]","[[500, 1233, 500, 50], [500, 1233, 500, 50], [500, 1233, 500, 1230]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X2,0,20,1,0,0,0,"[[False, 4, 0]]","[[250, 1106, 0, 50]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X1,0,39,2,1,2,1,"[[False, 6, 0], [False, 6, 0]]","[[250, 1681, 750, 50], [250, 1681, 750, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_2X0_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X0,0,36,3,1,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 4]]","[[250, 904, 500, 50], [250, 904, 500, 50], [250, 904, 500, 1107]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X1,1,149,13,12,24,12,"[[False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[250, 721, 0, 50], [290, 721, 40, 50], [290, 721, 40, 50], [330, 721, 80, 50], [330, 721, 80, 50], [370, 721, 120, 50], [370, 721, 120, 50], [380, 721, 130, 50], [380, 721, 130, 50], [420, 721, 170, 50], [420, 721, 170, 50], [460, 721, 210, 50], [460, 721, 210, 50]]",[]
PX303Fg006_4X3_2X0_3_PX303Fg006_4X3_3X0_3,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X0,1,204,12,11,22,11,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[750, 1068, 750, 50], [790, 1068, 790, 50], [790, 1068, 790, 50], [830, 1068, 830, 50], [870, 1068, 870, 50], [870, 1068, 870, 50], [880, 1068, 880, 50], [880, 1068, 880, 50], [920, 1068, 920, 50], [920, 1068, 920, 50], [960, 1068, 960, 50], [960, 1068, 960, 50]]",[]
PX303Fg006_4X3_1X2_1_PX303Fg006_4X3_2X2_1,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X2,1,208,10,9,18,9,"[[False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[250, 1326, 250, 50], [250, 1326, 250, 50], [290, 1326, 290, 50], [330, 1326, 330, 50], [330, 1326, 330, 50], [370, 1326, 370, 50], [380, 1326, 380, 50], [380, 1326, 380, 50], [420, 1326, 420, 50], [460, 1326, 460, 50]]",[]
PX303Fg006_6X4_4X2_0_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X1,0,33,1,0,0,0,"[[False, 3, 2]]","[[0, 819, 500, 695]]",[]
PX303Fg006_6X3_2X1_4_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_4X0,0,59,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[1000, 1432, 250, 50], [1000, 1432, 250, 50]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X0,0,42,5,3,8,4,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 2]]","[[250, 50, 250, 50], [250, 50, 250, 50], [250, 654, 250, 50], [250, 654, 250, 50], [250, 654, 250, 709]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_5X1_2,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X1,0,37,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[250, 1107, 500, 50], [250, 1107, 500, 50], [250, 1107, 500, 636]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_2X2_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_2X2,0,18,4,3,0,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 5], [False, 1, 5]]","[[750, 493, 500, 50], [750, 493, 500, 50], [750, 493, 500, 1339], [750, 493, 500, 1339]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_3X1_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X1,0,8,1,0,0,0,"[[False, 2, 2]]","[[250, 560, 250, 611]]",[]
PX303Fg006_5X3_3X1_3_PX303Fg006_5X3_4X0_4,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X0,0,53,4,2,6,3,"[[False, 6, 0], [False, 6, 0], [False, 6, 3], [False, 6, 3]]","[[750, 1531, 1000, 50], [750, 1531, 1000, 50], [750, 1531, 1000, 873], [750, 1531, 1000, 873]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_2X1_1,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X1,1,60,7,6,12,6,"[[False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[500, 1276, 250, 50], [500, 1276, 250, 50], [540, 1276, 290, 50], [540, 1276, 290, 50], [580, 1276, 330, 50], [580, 1276, 330, 50], [620, 1276, 370, 50]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X1,0,40,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[750, 790, 750, 50], [750, 790, 750, 50], [750, 790, 750, 866], [750, 790, 750, 866]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_1X1_3,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X1,0,43,1,0,0,0,"[[False, 2, 5]]","[[0, 656, 750, 1296]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_2X3_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X3,0,37,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[250, 1026, 250, 50], [250, 1026, 250, 50], [250, 1026, 250, 1499], [250, 1026, 250, 1499]]",[]
PX303Fg006_5X3_1X2_3_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X0,0,68,4,2,4,2,"[[False, 0, 0], [False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[750, 50, 0, 50], [750, 1091, 0, 50], [750, 1091, 0, 50], [750, 1091, 0, 873]]",[]
PX303Fg006_4X3_0X2_2_PX303Fg006_4X3_1X0_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X0,0,73,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[500, 50, 750, 50], [500, 50, 750, 50], [500, 968, 750, 50], [500, 968, 750, 50]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X0,0,29,5,4,8,4,"[[False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 3], [False, 1, 3]]","[[250, 50, 0, 50], [250, 405, 0, 50], [250, 405, 0, 50], [250, 405, 0, 916], [250, 405, 0, 916]]",[]
PX303Fg006_6X3_1X1_3_PX303Fg006_6X3_2X0_1,PX303Fg006_6X3_1X1_PX303Fg006_6X3_2X0,0,9,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[750, 617, 250, 50], [750, 617, 250, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_4X1_3,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X1,0,39,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[250, 904, 750, 50], [250, 904, 750, 50]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_1X0_2,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X0,0,24,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X0,0,20,1,0,0,0,"[[False, 2, 0]]","[[750, 527, 250, 50]]",[]
PX303Fg006_4X3_0X2_4_PX303Fg006_4X3_3X0_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X0,0,75,2,0,2,1,"[[False, 3, 0], [False, 3, 5]]","[[1000, 968, 750, 50], [1000, 968, 750, 1419]]",[]
PX303Fg006_4X4_1X2_2_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_1X2_PX303Fg006_4X4_3X2,0,2,1,0,0,0,"[[False, 6, 5]]","[[500, 1511, 250, 1263]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_2X2_3,PX303Fg006_6X4_0X2_PX303Fg006_6X4_2X2,0,18,2,2,0,0,"[[False, 1, 0], [False, 1, 0]]","[[750, 493, 750, 50], [750, 493, 750, 50]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X1,0,37,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[750, 50, 250, 50], [750, 50, 250, 50]]",[]
PX303Fg006_5X3_2X1_2_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_2X1_PX303Fg006_5X3_4X0,0,37,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[500, 876, 0, 50], [500, 876, 0, 50], [500, 876, 0, 873], [500, 876, 0, 873]]",[]
PX303Fg006_6X3_0X0_3_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X1,0,74,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[750, 904, 0, 50], [750, 904, 0, 50]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_1X1_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X1,0,25,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[0, 654, 750, 50], [0, 654, 750, 50]]",[]
PX303Fg006_4X4_2X1_2_PX303Fg006_4X4_3X1_3,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X1,0,22,7,4,6,3,"[[False, 0, 0], [False, 0, 0], [False, 0, 5], [False, 5, 0], [False, 5, 0], [False, 5, 5], [False, 5, 5]]","[[500, 50, 750, 50], [500, 50, 750, 50], [500, 50, 750, 1271], [500, 1260, 750, 50], [500, 1260, 750, 50], [500, 1260, 750, 1271], [500, 1260, 750, 1271]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_1X2_3,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X2,1,267,14,13,26,13,"[[False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 750, 50], [250, 656, 750, 50], [250, 656, 750, 50], [290, 656, 790, 50], [330, 656, 830, 50], [330, 656, 830, 50], [370, 656, 870, 50], [370, 656, 870, 50], [380, 656, 880, 50], [380, 656, 880, 50], [420, 656, 920, 50], [420, 656, 920, 50], [460, 656, 960, 50], [460, 656, 960, 50]]",[]
PX303Fg006_5X3_0X2_4_PX303Fg006_5X3_4X0_3,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X0,0,128,5,3,0,0,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 3]]","[[1000, 50, 750, 50], [1000, 50, 750, 50], [1000, 656, 750, 50], [1000, 656, 750, 50], [1000, 656, 750, 873]]",[]
PX303Fg006_6X4_4X1_3_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X1,0,30,1,0,0,0,"[[False, 0, 2]]","[[750, 50, 750, 695]]",[]
PX303Fg006_5X4_1X1_1_PX303Fg006_5X4_4X2_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_4X2,0,28,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[250, 997, 500, 50], [250, 997, 500, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_3X2_3,PX303Fg006_6X4_2X2_PX303Fg006_6X4_3X2,1,20,3,1,4,2,"[[False, 5, 0], [False, 5, 0], [False, 5, 2]]","[[750, 1339, 750, 50], [750, 1339, 750, 50], [750, 1339, 750, 691]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_5X2_2,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X2,0,34,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[0, 50, 500, 50], [0, 50, 500, 50], [0, 637, 500, 50], [0, 637, 500, 50]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_1X0_2,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X0,1,193,15,13,28,14,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 5]]","[[0, 1178, 500, 50], [0, 1178, 500, 50], [0, 1178, 500, 1445], [40, 1178, 540, 50], [40, 1178, 540, 50], [80, 1178, 580, 50], [80, 1178, 580, 50], [120, 1178, 620, 50], [120, 1178, 620, 50], [130, 1178, 630, 50], [130, 1178, 630, 50], [170, 1178, 670, 50], [170, 1178, 670, 50], [210, 1178, 710, 50], [210, 1178, 710, 50]]",[]
PX303Fg006_6X4_3X0_1_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X0,0,43,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[250, 1049, 500, 50], [250, 1049, 500, 50], [250, 1049, 500, 709]]",[]
