fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_4X1_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,32,3,1,0,0,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[500, 50, 750, 50], [500, 936, 750, 957], [500, 936, 750, 50]]",[]
PX303Fg006_4X4_0X0_2_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X0,16,3,1,0,0,"[[False, 0, 0], [False, 4, 0], [False, 4, 4]]","[[500, 1105, 0, 1098], [500, 1105, 0, 50], [500, 50, 0, 50]]",[]
PX303Fg006_6X3_0X0_4_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X2,21,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[1000, 50, 250, 205], [1000, 50, 250, 50]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X0,24,1,0,0,0,"[[False, 4, 0]]","[[250, 1089, 0, 50]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_1X3_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X3,35,3,1,0,0,"[[False, 0, 0], [False, 2, 0], [False, 2, 6]]","[[750, 655, 500, 1512], [750, 655, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X2,21,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[1000, 50, 250, 50], [1000, 650, 250, 50]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_4X2_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X2,5,1,0,0,0,"[[False, 2, 0]]","[[0, 737, 0, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,34,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[0, 1105, 250, 975], [0, 1105, 250, 50]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_1X0_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X0,47,1,0,0,0,"[[False, 4, 0]]","[[250, 1096, 500, 50]]",[]
PX303Fg006_6X4_1X0_2_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_4X0,10,1,0,0,0,"[[False, 4, 0]]","[[500, 1093, 250, 50]]",[]
PX303Fg006_5X3_3X2_4_PX303Fg006_5X3_4X2_3,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X2,23,2,0,0,0,"[[False, 6, 0], [False, 6, 2]]","[[1000, 1745, 750, 50], [1000, 1745, 750, 690]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X2,21,1,0,0,0,"[[False, 2, 0]]","[[250, 650, 750, 205]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_2X0_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,17,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 1000, 50]]",[]
PX303Fg006_6X4_1X3_3_PX303Fg006_6X4_2X1_1,PX303Fg006_6X4_1X3_PX303Fg006_6X4_2X1,16,1,0,0,0,"[[False, 6, 0]]","[[750, 1512, 250, 50]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_3X0_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_3X0,11,1,0,0,0,"[[False, 5, 0]]","[[500, 1283, 500, 50]]",[]
PX303Fg006_6X4_3X2_0_PX303Fg006_6X4_4X3_2,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X3,40,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[0, 1165, 500, 50], [120, 1165, 620, 50], [130, 1165, 630, 50]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X1,21,1,0,0,0,"[[False, 4, 2]]","[[250, 1040, 500, 601]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_2X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,17,1,0,0,0,"[[False, 5, 0]]","[[250, 1334, 250, 50]]",[]
PX303Fg006_6X4_3X1_3_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X1,21,1,0,0,0,"[[False, 4, 2]]","[[750, 1040, 500, 601]]",[]
PX303Fg006_4X4_1X0_3_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_1X0_PX303Fg006_4X4_3X1,13,3,1,0,0,"[[False, 0, 0], [False, 6, 0], [False, 6, 3]]","[[750, 1705, 250, 50], [750, 1705, 250, 975], [750, 50, 250, 50]]",[]
PX303Fg006_6X4_1X0_3_PX303Fg006_6X4_2X1_2,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X1,9,1,0,0,0,"[[False, 4, 0]]","[[750, 1093, 500, 50]]",[]
PX303Fg006_5X3_1X0_3_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X2,36,1,0,0,0,"[[False, 3, 2]]","[[750, 920, 1000, 690]]",[]
PX303Fg006_5X4_0X0_3_PX303Fg006_5X4_1X0_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X0,41,3,0,0,0,"[[False, 0, 3], [False, 4, 0], [False, 4, 3]]","[[750, 1089, 250, 50], [750, 50, 250, 842], [750, 1089, 250, 842]]",[]
PX303Fg006_6X4_1X3_2_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X1,15,1,0,0,0,"[[False, 6, 0]]","[[500, 1512, 0, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_1X0_2,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X0,10,1,0,0,0,"[[False, 0, 4]]","[[500, 184, 500, 1093]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_1X2_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,78,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[130, 936, 880, 50], [120, 936, 870, 50], [0, 936, 750, 50]]",[]
PX303Fg006_5X4_0X0_3_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X1,37,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[750, 1089, 0, 925], [750, 1089, 0, 50]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_4X3_2,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X3,10,1,0,0,0,"[[False, 3, 0]]","[[500, 894, 500, 50]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X2,43,3,1,0,0,"[[False, 0, 0], [False, 3, 0], [False, 3, 2]]","[[500, 936, 500, 690], [500, 936, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_4X3_0X1_5_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_0X1_PX303Fg006_4X3_3X1,32,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[1250, 978, 500, 50], [1250, 50, 500, 50]]",[]
PX303Fg006_6X4_3X0_2_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X2,22,2,0,0,0,"[[False, 2, 0], [False, 2, 2]]","[[500, 749, 0, 50], [500, 749, 0, 626]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_2X3_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X3,9,2,0,0,0,"[[False, 5, 0], [False, 5, 5]]","[[500, 1283, 500, 1280], [500, 1283, 500, 50]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_2X3_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_2X3,37,3,2,0,0,"[[False, 6, 0], [False, 6, 0], [False, 6, 0]]","[[130, 1512, 630, 50], [120, 1512, 620, 50], [0, 1512, 500, 50]]",[]
PX303Fg006_6X4_3X2_1_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X1,30,1,0,0,0,"[[False, 4, 2]]","[[250, 1165, 750, 601]]",[]
PX303Fg006_6X4_3X2_1_PX303Fg006_6X4_4X1_3,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X1,38,1,0,0,0,"[[False, 4, 0]]","[[250, 1165, 750, 50]]",[]
PX303Fg006_4X4_0X1_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X3,4,1,0,0,0,"[[False, 3, 4]]","[[250, 934, 250, 1033]]",[]
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_2X0_3,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X0,54,1,0,0,0,"[[False, 5, 0]]","[[250, 1319, 750, 50]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_1X0_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X0,14,1,0,0,0,"[[False, 2, 0]]","[[0, 655, 750, 50]]",[]
PX303Fg006_4X4_2X0_3_PX303Fg006_4X4_3X1_3,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X1,25,2,0,0,0,"[[False, 5, 0], [False, 5, 3]]","[[750, 1431, 750, 50], [750, 1431, 750, 975]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_1X1_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X1,17,1,0,0,0,"[[False, 5, 0]]","[[500, 1334, 500, 50]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_4X3_2,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X3,20,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[0, 440, 500, 50], [0, 50, 500, 50]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_1X1_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X1,18,3,2,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 5]]","[[0, 184, 750, 1347], [0, 184, 750, 50], [0, 50, 750, 50]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X0,25,1,1,0,0,"[[False, 0, 0]]","[[0, 184, 0, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X2,43,2,0,0,0,"[[False, 3, 0], [False, 3, 2]]","[[250, 936, 250, 690], [250, 936, 250, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_1X0_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X0,16,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[0, 1105, 500, 50], [120, 1105, 620, 50], [130, 1105, 630, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X1,16,1,0,0,0,"[[False, 2, 2]]","[[250, 555, 750, 601]]",[]
PX303Fg006_5X4_1X2_2_PX303Fg006_5X4_2X1_2,PX303Fg006_5X4_1X2_PX303Fg006_5X4_2X1,29,4,4,1,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0]]","[[500, 495, 500, 50], [500, 50, 500, 50], [620, 495, 620, 50], [630, 495, 630, 50]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_2X2_3,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X2,12,2,1,0,0,"[[False, 0, 0], [False, 5, 0]]","[[250, 50, 750, 50], [250, 1439, 750, 50]]",[]
PX303Fg006_5X3_0X1_2_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X0,22,1,0,0,0,"[[False, 4, 3]]","[[500, 1049, 500, 939]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_3X2_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X2,11,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[250, 655, 500, 50], [250, 50, 500, 50]]",[]
PX303Fg006_6X4_0X1_2_PX303Fg006_6X4_4X2_2,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X2,14,1,1,0,0,"[[False, 1, 0]]","[[500, 440, 500, 50]]",[]
PX303Fg006_6X3_2X2_4_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_2X2_PX303Fg006_6X3_3X0,11,1,0,0,0,"[[False, 6, 0]]","[[1000, 1542, 250, 50]]",[]
PX303Fg006_6X4_2X2_2_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_2X2_PX303Fg006_6X4_5X0,10,1,1,0,0,"[[False, 1, 0]]","[[500, 415, 0, 50]]",[]
PX303Fg006_6X3_3X2_2_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X0,18,2,1,0,0,"[[False, 0, 0], [False, 0, 2]]","[[500, 248, 250, 50], [500, 248, 250, 676]]",[]
PX303Fg006_6X4_0X2_2_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_0X2_PX303Fg006_6X4_5X1,12,1,1,0,0,"[[False, 1, 0]]","[[500, 410, 0, 50]]",[]
PX303Fg006_5X4_3X1_0_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X0,34,1,0,0,0,"[[False, 3, 0]]","[[0, 867, 0, 50]]",[]
PX303Fg006_4X4_0X1_1_PX303Fg006_4X4_3X1_2,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X1,19,1,0,0,0,"[[False, 3, 3]]","[[250, 934, 500, 975]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_1X3_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X3,20,4,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 2]]","[[620, 1283, 370, 50], [630, 1283, 380, 50], [500, 1283, 250, 50], [500, 1283, 250, 530]]",[]
PX303Fg006_6X4_2X1_0_PX303Fg006_6X4_4X0_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_4X0,12,1,0,0,0,"[[False, 2, 0]]","[[0, 555, 500, 50]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X2,28,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[250, 1089, 0, 50], [250, 1089, 0, 1023]]",[]
PX303Fg006_6X3_2X2_4_PX303Fg006_6X3_3X2_2,PX303Fg006_6X3_2X2_PX303Fg006_6X3_3X2,18,1,0,0,0,"[[False, 6, 0]]","[[1000, 1542, 500, 50]]",[]
PX303Fg006_4X4_0X2_2_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_0X2_PX303Fg006_4X4_3X0,5,1,0,0,0,"[[False, 3, 0]]","[[500, 872, 0, 50]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_3X1_2,PX303Fg006_6X4_0X3_PX303Fg006_6X4_3X1,10,1,1,0,0,"[[False, 0, 0]]","[[0, 184, 500, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_1X0_4,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X0,27,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[250, 737, 1000, 50], [250, 50, 1000, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X0,18,3,2,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[250, 555, 0, 50], [380, 555, 130, 50], [370, 555, 120, 50]]",[]
PX303Fg006_4X3_1X0_4_PX303Fg006_4X3_3X2_2,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X2,28,1,0,0,0,"[[False, 5, 5]]","[[1000, 1319, 500, 1446]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_2X2_4,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X2,20,1,0,0,0,"[[False, 2, 0]]","[[0, 737, 1000, 50]]",[]
PX303Fg006_6X4_2X2_2_PX303Fg006_6X4_5X2_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_5X2,7,1,1,0,0,"[[False, 1, 0]]","[[500, 415, 500, 50]]",[]
PX303Fg006_5X4_1X0_2_PX303Fg006_5X4_2X1_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X1,24,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[620, 842, 370, 50], [630, 842, 380, 50], [500, 842, 250, 50]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_2X1_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_2X1,11,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[0, 1096, 500, 50], [0, 50, 500, 50]]",[]
PX303Fg006_4X4_2X1_1_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X1,28,1,0,0,0,"[[False, 4, 0]]","[[250, 1155, 250, 50]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_2X1_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_2X1,27,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 919, 250, 50], [120, 919, 370, 50], [130, 919, 380, 50]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X2,10,2,0,0,0,"[[False, 2, 0], [False, 2, 4]]","[[250, 530, 250, 50], [250, 530, 250, 1023]]",[]
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X0,16,1,0,0,0,"[[False, 4, 0]]","[[500, 1081, 250, 50]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_0X1_PX303Fg006_4X3_3X1,32,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[0, 50, 500, 50], [0, 978, 500, 50]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_4X0_5,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X0,21,2,0,0,0,"[[False, 5, 0], [False, 5, 3]]","[[500, 1334, 1250, 50], [500, 1334, 1250, 939]]",[]
PX303Fg006_5X4_1X1_1_PX303Fg006_5X4_2X2_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X2,8,4,3,0,0,"[[False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 500, 50], [250, 696, 500, 50], [380, 696, 630, 50], [370, 696, 620, 50]]",[]
PX303Fg006_6X3_3X2_2_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X2,13,1,1,0,0,"[[False, 0, 0]]","[[500, 248, 750, 205]]",[]
PX303Fg006_6X4_3X2_3_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X2,25,2,0,0,0,"[[False, 0, 2], [False, 4, 2]]","[[750, 1165, 0, 626], [750, 50, 0, 626]]",[]
PX303Fg006_6X3_2X1_2_PX303Fg006_6X3_3X2_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X2,27,1,0,0,0,"[[False, 5, 0]]","[[500, 1343, 250, 50]]",[]
PX303Fg006_6X4_3X0_1_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X1,25,1,0,0,0,"[[False, 2, 2]]","[[250, 749, 750, 601]]",[]
PX303Fg006_4X4_1X3_2_PX303Fg006_4X4_3X1_3,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X1,10,2,0,0,0,"[[False, 9, 0], [False, 9, 3]]","[[500, 2418, 750, 975], [500, 2418, 750, 50]]",[]
PX303Fg006_6X4_3X2_0_PX303Fg006_6X4_4X3_3,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X3,40,1,0,0,0,"[[False, 4, 0]]","[[0, 1165, 750, 50]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_4X0_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X0,11,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_5X4_1X0_3_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X1,12,1,0,0,0,"[[False, 3, 0]]","[[750, 842, 750, 50]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X2,24,1,0,0,0,"[[False, 4, 0]]","[[250, 1105, 0, 50]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_1X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_1X2,24,3,2,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[380, 650, 130, 50], [370, 650, 120, 50], [250, 650, 0, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_1X1_PX303Fg006_6X4_4X3,7,1,0,0,0,"[[False, 5, 0]]","[[750, 1347, 0, 50]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X0,23,2,0,0,0,"[[False, 2, 0], [False, 2, 3]]","[[0, 655, 250, 894], [0, 655, 250, 50]]",[]
PX303Fg006_6X3_2X2_3_PX303Fg006_6X3_3X2_1,PX303Fg006_6X3_2X2_PX303Fg006_6X3_3X2,18,3,2,0,0,"[[False, 6, 0], [False, 6, 0], [False, 6, 0]]","[[750, 1542, 250, 50], [880, 1542, 380, 50], [870, 1542, 370, 50]]",[]
PX303Fg006_6X3_0X0_3_PX303Fg006_6X3_1X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X0,27,1,0,0,0,"[[False, 0, 3]]","[[750, 50, 250, 919]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_2X3_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_2X3,37,3,2,0,0,"[[False, 6, 0], [False, 6, 0], [False, 6, 0]]","[[370, 1512, 620, 50], [250, 1512, 500, 50], [380, 1512, 630, 50]]",[]
PX303Fg006_4X4_1X0_3_PX303Fg006_4X4_2X3_2,PX303Fg006_4X4_1X0_PX303Fg006_4X4_2X3,7,2,1,0,0,"[[False, 0, 0], [False, 6, 0]]","[[750, 1705, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_3X2_3,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X2,27,2,1,0,0,"[[False, 5, 0], [False, 5, 0]]","[[0, 1343, 750, 50], [0, 1343, 750, 248]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_2X1_1,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X1,8,1,0,0,0,"[[False, 7, 0]]","[[500, 1863, 250, 50]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_1X1_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X1,19,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 250, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_2X3_2,PX303Fg006_6X4_0X3_PX303Fg006_6X4_2X3,26,1,1,0,0,"[[False, 0, 0]]","[[750, 184, 500, 50]]",[]
PX303Fg006_6X4_2X3_2_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X2,6,1,1,0,0,"[[False, 1, 0]]","[[500, 425, 750, 50]]",[]
PX303Fg006_6X4_3X2_3_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X3,19,2,0,0,0,"[[False, 0, 2], [False, 4, 2]]","[[750, 1165, 750, 517], [750, 50, 750, 517]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_2X0_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X0,10,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[370, 1093, 120, 50], [380, 1093, 130, 50], [250, 1093, 0, 50]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_1X0_3,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X0,27,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 750, 50]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_2X2_3,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X2,7,1,0,0,0,"[[False, 5, 0]]","[[500, 1283, 750, 50]]",[]
PX303Fg006_5X4_0X3_3_PX303Fg006_5X4_1X3_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X3,45,2,0,0,0,"[[False, 5, 0], [False, 5, 2]]","[[750, 1439, 0, 530], [750, 1439, 0, 50]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_3X0_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X0,44,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[250, 1096, 750, 1237], [250, 1096, 750, 50]]",[]
PX303Fg006_5X4_3X1_0_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X3,28,4,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 4]]","[[130, 867, 630, 50], [0, 867, 500, 50], [0, 867, 500, 1208], [120, 867, 620, 50]]",[]
PX303Fg006_5X4_1X2_2_PX303Fg006_5X4_3X1_1,PX303Fg006_5X4_1X2_PX303Fg006_5X4_3X1,13,1,1,0,0,"[[False, 1, 0]]","[[500, 495, 250, 50]]",[]
PX303Fg006_6X4_3X0_0_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X3,18,1,0,0,0,"[[False, 2, 2]]","[[0, 749, 500, 517]]",[]
PX303Fg006_4X3_1X2_0_PX303Fg006_4X3_2X0_0,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X0,9,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 0, 50]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_3X2_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X2,21,1,0,0,0,"[[False, 4, 0]]","[[250, 1089, 0, 50]]",[]
PX303Fg006_4X3_1X0_3_PX303Fg006_4X3_2X2_2,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X2,26,3,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[880, 1319, 630, 50], [870, 1319, 620, 50], [750, 1319, 500, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_3X1_3,PX303Fg006_6X4_0X2_PX303Fg006_6X4_3X1,7,1,1,0,0,"[[False, 1, 0]]","[[750, 410, 750, 50]]",[]
