fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X1,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[770, 250, 548, 250], [770, 250, 548, 0], [770, 0, 548, 250], [770, 0, 548, 0]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_1X0_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_1X0,0,9,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[770, 250, 50, 0], [770, 0, 50, 0]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X0,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[891, 250, 826, 250], [891, 250, 826, 0], [891, 0, 826, 250], [891, 0, 826, 0]]",[]
PX303Fg006_4X4_2X0_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X3,0,9,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1261, 250, 1158, 250], [1261, 250, 1158, 0]]",[]
PX303Fg006_4X4_2X0_1_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X0,0,14,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1261, 250, 1249, 250], [1261, 250, 1249, 0]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_1X1_1,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X1,0,34,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[626, 250, 1002, 250], [626, 250, 1002, 0], [626, 0, 1002, 250], [626, 0, 1002, 0]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X2,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[844, 250, 50, 250], [844, 250, 50, 0], [844, 0, 50, 250], [844, 0, 50, 0]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X1,0,12,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 50, 0], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_2X3_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X0,0,12,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 709, 250], [50, 250, 709, 0]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X0,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[844, 250, 931, 0], [844, 250, 931, 250], [844, 0, 931, 0], [844, 0, 931, 250]]",[]
PX303Fg006_5X4_3X3_0_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X0,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X3_0X0_1_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X2,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1155, 250, 50, 250], [1155, 250, 50, 0], [1155, 0, 50, 250], [1155, 0, 50, 0]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X2,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[798, 250, 50, 250], [798, 250, 50, 0], [798, 0, 50, 250], [798, 0, 50, 0]]",[]
PX303Fg006_4X4_2X3_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X3,0,42,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1273, 250, 1158, 250], [1273, 250, 1158, 0]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X1,0,9,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_4X4_1X1_0_PX303Fg006_4X4_2X1_1,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X1,0,56,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 825, 250], [50, 250, 825, 0]]",[]
PX303Fg006_4X4_1X0_1_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_1X0_PX303Fg006_4X4_3X1,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1330, 250, 50, 250], [1330, 250, 50, 0], [1330, 0, 50, 250], [1330, 0, 50, 0]]",[]
PX303Fg006_6X3_3X0_1_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X1,0,9,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[942, 250, 50, 0], [942, 0, 50, 0]]",[]
PX303Fg006_5X4_1X1_0_PX303Fg006_5X4_2X0_1,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X0,0,4,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1175, 250]]",[]
PX303Fg006_4X4_2X3_0_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X0,0,9,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 50, 0], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X1,0,9,1,1,0,0,"[[False, 1, 0]]","[[727, 250, 50, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_2X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[528, 250, 931, 0], [528, 250, 931, 250], [528, 0, 931, 0], [528, 0, 931, 250]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_3X2_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X2,0,6,1,1,0,0,"[[False, 1, 0]]","[[1081, 250, 731, 0]]",[]
PX303Fg006_4X4_2X3_1_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X0,0,9,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1273, 250, 1249, 250], [1273, 250, 1249, 0]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_3X2_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X2,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 405, 250], [50, 250, 405, 0], [50, 0, 405, 250], [50, 0, 405, 0]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_2X2_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_2X2,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_3X0_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X0,1,39,27,27,8,4,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 3], [False, 3, 3]]","[[826, 0, 50, 0], [826, 100, 50, 100], [826, 130, 50, 130], [826, 250, 50, 0], [826, 150, 50, 150], [826, 170, 50, 170], [826, 180, 50, 180], [826, 0, 50, 250], [826, 200, 50, 200], [826, 220, 50, 220], [826, 250, 50, 250], [826, 270, 50, 270], [826, 300, 50, 300], [826, 350, 50, 350], [826, 400, 50, 400], [826, 430, 50, 430], [826, 450, 50, 450], [826, 50, 50, 50], [826, 500, 50, 500], [826, 520, 50, 520], [826, 550, 50, 550], [826, 600, 50, 600], [826, 650, 50, 650], [826, 700, 50, 700], [826, 750, 50, 750], [826, 80, 50, 80], [826, 800, 50, 800]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X0,0,16,8,8,14,7,"[[False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0], [212, 250, 50, 250], [212, 250, 50, 0], [212, 0, 50, 250], [212, 0, 50, 0]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X3,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_2X1_1,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X1,0,6,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[1471, 0, 954, 0], [1471, 250, 954, 0]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X1,0,30,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 814, 250], [50, 250, 814, 0], [50, 0, 814, 250], [50, 0, 814, 0]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_3X2_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X2,0,12,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[1584, 250, 731, 0], [1584, 0, 731, 0]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_2X2_1,PX303Fg006_4X3_0X1_PX303Fg006_4X3_2X2,0,6,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 1096, 250], [50, 0, 1096, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_2X3_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X3,1,59,47,47,16,8,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[808, 0, 50, 0], [808, 0, 50, 50], [808, 100, 50, 100], [808, 100, 50, 150], [808, 130, 50, 130], [808, 130, 50, 180], [808, 150, 50, 150], [808, 150, 50, 200], [808, 250, 50, 0], [808, 170, 50, 170], [808, 170, 50, 220], [808, 180, 50, 180], [808, 200, 50, 200], [808, 200, 50, 250], [808, 220, 50, 220], [808, 220, 50, 270], [808, 0, 50, 250], [808, 250, 50, 250], [808, 250, 50, 300], [808, 270, 50, 270], [808, 300, 50, 300], [808, 300, 50, 350], [808, 350, 50, 350], [808, 350, 50, 400], [808, 400, 50, 400], [808, 400, 50, 450], [808, 430, 50, 430], [808, 450, 50, 450], [808, 450, 50, 500], [808, 50, 50, 100], [808, 50, 50, 50], [808, 500, 50, 500], [808, 500, 50, 550], [808, 520, 50, 520], [808, 550, 50, 550], [808, 550, 50, 600], [808, 600, 50, 600], [808, 600, 50, 650], [808, 650, 50, 650], [808, 650, 50, 700], [808, 700, 50, 700], [808, 700, 50, 750], [808, 750, 50, 750], [808, 750, 50, 800], [808, 80, 50, 130], [808, 80, 50, 80], [808, 800, 50, 800]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[808, 250, 50, 250], [808, 250, 50, 0], [808, 0, 50, 250], [808, 0, 50, 0]]",[]
PX303Fg006_4X4_1X3_0_PX303Fg006_4X4_2X0_0,PX303Fg006_4X4_1X3_PX303Fg006_4X4_2X0,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X3_1X0_0_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X2,0,12,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 870, 0], [50, 250, 870, 250]]",[]
PX303Fg006_6X3_3X2_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X1,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_3X1_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X1,0,9,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[727, 250, 685, 250], [727, 250, 685, 0]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X3,0,6,1,1,0,0,"[[False, 0, 0]]","[[50, 0, 782, 0]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_3X1_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X1,0,9,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_5X3_2X1_1_PX303Fg006_5X3_3X1_0,PX303Fg006_5X3_2X1_PX303Fg006_5X3_3X1,1,64,54,54,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 5, 4]]","[[1585, 100, 50, 100], [1585, 100, 50, 50], [1585, 1050, 50, 1000], [1585, 1050, 50, 1050], [1585, 1100, 50, 1050], [1585, 1100, 50, 1100], [1585, 1150, 50, 1100], [1585, 1150, 50, 1150], [1585, 1200, 50, 1150], [1585, 1200, 50, 1200], [1585, 1250, 50, 1200], [1585, 130, 50, 130], [1585, 130, 50, 80], [1585, 180, 50, 130], [1585, 180, 50, 180], [1585, 200, 50, 150], [1585, 200, 50, 200], [1585, 220, 50, 170], [1585, 220, 50, 220], [1585, 250, 50, 200], [1585, 250, 50, 250], [1585, 270, 50, 220], [1585, 270, 50, 270], [1585, 300, 50, 250], [1585, 300, 50, 300], [1585, 350, 50, 300], [1585, 350, 50, 350], [1585, 400, 50, 350], [1585, 400, 50, 400], [1585, 430, 50, 430], [1585, 450, 50, 400], [1585, 450, 50, 450], [1585, 50, 50, 0], [1585, 50, 50, 50], [1585, 500, 50, 450], [1585, 500, 50, 500], [1585, 250, 50, 0], [1585, 520, 50, 520], [1585, 550, 50, 500], [1585, 550, 50, 550], [1585, 600, 50, 550], [1585, 600, 50, 600], [1585, 650, 50, 600], [1585, 650, 50, 650], [1585, 700, 50, 650], [1585, 700, 50, 700], [1585, 750, 50, 700], [1585, 750, 50, 750], [1585, 800, 50, 750], [1585, 800, 50, 800], [1585, 850, 50, 800], [1585, 850, 50, 850], [1585, 880, 50, 880], [1585, 970, 50, 970]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X3,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 1158, 250], [50, 250, 1158, 0]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X1,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1225, 250, 1264, 250], [1225, 250, 1264, 0], [1225, 0, 1264, 250], [1225, 0, 1264, 0]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_2X3_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X3,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_4X4_1X0_0_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_1X0_PX303Fg006_4X4_3X0,0,9,1,1,0,0,"[[False, 0, 0]]","[[50, 0, 50, 0]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_3X2_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X2,0,3,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 843, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_3X2_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_3X2,0,12,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 731, 0], [50, 0, 731, 0]]",[]
PX303Fg006_6X3_1X2_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_2X3_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X3,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X3,0,6,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 782, 0], [50, 0, 782, 0]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X0,0,8,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1081, 250, 50, 250], [1081, 250, 50, 0]]",[]
PX303Fg006_4X3_2X0_0_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X0,0,21,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1316, 250], [50, 250, 1316, 0], [50, 0, 1316, 250], [50, 0, 1316, 0]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_3X3_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X3,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 726, 250], [50, 250, 726, 0], [50, 0, 726, 250], [50, 0, 726, 0]]",[]
PX303Fg006_5X4_3X3_0_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X1,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X1,0,12,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X4_3X0_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X2,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[826, 250, 50, 250], [826, 250, 50, 0], [826, 0, 50, 250], [826, 0, 50, 0]]",[]
PX303Fg006_5X3_2X1_1_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_2X1_PX303Fg006_5X3_3X0,0,12,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1585, 250, 50, 250], [1585, 250, 50, 0]]",[]
PX303Fg006_6X4_2X1_0_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X1,0,25,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 978, 250], [50, 250, 978, 0], [50, 0, 978, 250], [50, 0, 978, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X3,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[808, 250, 50, 250], [808, 250, 50, 0], [808, 0, 50, 250], [808, 0, 50, 0]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 781, 250], [50, 250, 781, 0], [50, 0, 781, 250], [50, 0, 781, 0]]",[]
PX303Fg006_6X4_3X0_1_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_3X0_PX303Fg006_6X4_4X3,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[907, 250, 50, 250], [907, 0, 50, 250]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_5X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[730, 250, 50, 250], [730, 250, 50, 0], [730, 0, 50, 250], [730, 0, 50, 0]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_1X3_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X3,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_2X3_1_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_2X3_PX303Fg006_6X4_3X1,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1105, 250, 978, 250], [1105, 250, 978, 0], [1105, 0, 978, 250], [1105, 0, 978, 0]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_4X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1584, 250, 979, 250], [1584, 250, 979, 0], [1584, 0, 979, 250], [1584, 0, 979, 0]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X3,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[931, 0, 50, 250], [931, 0, 50, 0], [931, 250, 50, 250], [931, 250, 50, 0]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X0,0,9,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_2X1_0,PX303Fg006_4X3_0X2_PX303Fg006_4X3_2X1,0,9,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_3X2_0_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 931, 0], [50, 250, 931, 250], [50, 0, 931, 0], [50, 0, 931, 250]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_2X2_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X2,0,4,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 1510, 0]]",[]
PX303Fg006_5X4_0X1_1_PX303Fg006_5X4_2X3_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X3,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[916, 250, 50, 250], [916, 250, 50, 0], [916, 0, 50, 250], [916, 0, 50, 0]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X1,0,9,1,1,0,0,"[[False, 0, 0]]","[[50, 0, 50, 0]]",[]
PX303Fg006_4X4_1X1_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X3,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1645, 250, 1158, 250], [1645, 250, 1158, 0], [1645, 0, 1158, 250], [1645, 0, 1158, 0]]",[]
