fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X2,0,42,4,1,2,1,"[[False, 0, 0], [False, 0, 2], [False, 3, 0], [False, 3, 2]]","[[500, 50, 750, 606], [500, 917, 750, 606], [500, 50, 750, 50], [500, 917, 750, 50]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X0,0,26,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 2]]","[[0, 796, 0, 667], [0, 796, 0, 50], [0, 50, 0, 50]]",[]
PX303Fg006_6X4_3X2_2_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X1,0,21,1,0,0,0,"[[False, 4, 3]]","[[500, 1138, 500, 861]]",[]
PX303Fg006_5X3_1X0_2_PX303Fg006_5X3_3X1_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X1,0,36,1,0,0,0,"[[False, 3, 0]]","[[500, 951, 250, 50]]",[]
PX303Fg006_6X3_3X0_2_PX303Fg006_6X3_5X1_2,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X1,0,46,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[500, 815, 500, 636], [500, 815, 500, 50]]",[]
PX303Fg006_5X3_1X2_2_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X2,0,40,1,0,0,0,"[[False, 4, 4]]","[[500, 1146, 250, 1221]]",[]
PX303Fg006_5X3_1X2_4_PX303Fg006_5X3_3X1_4,PX303Fg006_5X3_1X2_PX303Fg006_5X3_3X1,0,46,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[1000, 1146, 1000, 50], [1000, 1146, 1000, 1184]]",[]
PX303Fg006_5X4_0X1_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X0,0,25,3,0,4,2,"[[False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[250, 755, 0, 50], [250, 50, 0, 859], [250, 755, 0, 859]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_1X3_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X3,0,35,2,0,2,1,"[[False, 2, 0], [False, 2, 5]]","[[250, 747, 0, 1383], [250, 747, 0, 50]]",[]
PX303Fg006_6X4_4X3_0_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_4X3_PX303Fg006_6X4_5X0,0,6,1,1,0,0,"[[False, 0, 0]]","[[0, 116, 500, 50]]",[]
PX303Fg006_4X4_2X3_3_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X1,0,27,4,1,4,2,"[[False, 0, 0], [False, 0, 3], [False, 5, 0], [False, 5, 3]]","[[750, 50, 250, 988], [750, 1480, 250, 50], [750, 1480, 250, 988], [750, 50, 250, 50]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X0,0,30,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[750, 747, 250, 50], [750, 50, 250, 50]]",[]
PX303Fg006_5X3_2X0_1_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,0,31,1,0,0,0,"[[False, 4, 0]]","[[250, 1001, 750, 50]]",[]
PX303Fg006_6X3_2X2_3_PX303Fg006_6X3_3X0_5,PX303Fg006_6X3_2X2_PX303Fg006_6X3_3X0,0,33,1,1,0,0,"[[False, 1, 0]]","[[750, 412, 1250, 50]]",[]
PX303Fg006_6X3_3X1_4_PX303Fg006_6X3_4X1_4,PX303Fg006_6X3_3X1_PX303Fg006_6X3_4X1,1,20,1,0,0,0,"[[False, 4, 0]]","[[1000, 1082, 1000, 50]]",[]
PX303Fg006_6X4_1X0_2_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X1,0,17,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[500, 967, 750, 861], [500, 967, 750, 50]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X2,0,16,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[250, 890, 0, 50], [250, 50, 0, 50]]",[]
PX303Fg006_6X4_1X0_2_PX303Fg006_6X4_2X1_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X1,0,8,1,0,0,0,"[[False, 3, 0]]","[[500, 967, 0, 50]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_2X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X0,0,26,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 706, 250, 50]]",[]
PX303Fg006_6X3_0X0_3_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X2,0,63,4,1,2,1,"[[False, 0, 0], [False, 0, 2], [False, 2, 0], [False, 2, 2]]","[[750, 706, 750, 606], [750, 50, 750, 606], [750, 50, 750, 50], [750, 706, 750, 50]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_3X0_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X0,0,30,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[500, 50, 750, 50], [500, 747, 750, 50]]",[]
PX303Fg006_4X4_0X3_2_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_0X3_PX303Fg006_4X4_3X0,0,20,4,1,4,2,"[[False, 0, 0], [False, 0, 4], [False, 3, 0], [False, 3, 4]]","[[500, 854, 0, 1144], [500, 854, 0, 50], [500, 50, 0, 1144], [500, 50, 0, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_1X0_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_1X0,0,19,3,1,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 3]]","[[750, 543, 500, 967], [750, 543, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X2,0,51,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[0, 50, 750, 50], [0, 738, 750, 50]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_1X2_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X2,1,49,3,2,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[0, 1094, 500, 50], [80, 1094, 580, 50], [170, 1094, 670, 50]]",[]
PX303Fg006_5X4_1X3_0_PX303Fg006_5X4_3X2_2,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X2,0,15,1,0,0,0,"[[False, 5, 0]]","[[0, 1464, 500, 50]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_3X3_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X3,0,23,4,1,4,2,"[[False, 0, 0], [False, 0, 6], [False, 2, 0], [False, 2, 6]]","[[500, 747, 750, 1538], [500, 50, 750, 50], [500, 747, 750, 50], [500, 50, 750, 1538]]",[]
PX303Fg006_6X3_0X2_3_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X0,0,48,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[750, 864, 0, 50], [750, 50, 0, 50]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X0,0,20,1,0,0,0,"[[False, 3, 0]]","[[250, 773, 1000, 50]]",[]
PX303Fg006_6X4_4X0_2_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X3,0,26,2,0,2,1,"[[False, 2, 0], [False, 2, 4]]","[[500, 749, 500, 50], [500, 749, 500, 1064]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_4X0_4,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X0,0,36,1,0,0,0,"[[False, 4, 3]]","[[1000, 1001, 1000, 937]]",[]
PX303Fg006_6X4_1X2_0_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_1X2_PX303Fg006_6X4_5X1,0,16,1,0,0,0,"[[False, 5, 3]]","[[0, 1437, 500, 861]]",[]
PX303Fg006_4X4_0X1_3_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X0,0,16,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 4]]","[[750, 891, 250, 50], [750, 891, 250, 1144], [750, 50, 250, 50]]",[]
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_4X2_4,PX303Fg006_6X3_2X0_PX303Fg006_6X3_4X2,0,31,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[500, 917, 1000, 50], [500, 917, 1000, 806], [500, 50, 1000, 50]]",[]
PX303Fg006_4X3_1X0_3_PX303Fg006_4X3_2X1_1,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X1,0,22,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[750, 50, 250, 50], [750, 1180, 250, 50]]",[]
PX303Fg006_5X3_3X2_0_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X0,0,32,1,0,0,0,"[[False, 4, 0]]","[[0, 1038, 0, 50]]",[]
PX303Fg006_5X3_2X2_4_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X0,0,44,3,1,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[1000, 50, 500, 50], [1000, 863, 500, 50], [1000, 863, 500, 937]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X0,0,12,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 0, 50]]",[]
PX303Fg006_6X3_3X2_4_PX303Fg006_6X3_5X0_3,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X0,0,37,1,0,0,0,"[[False, 4, 2]]","[[1000, 1167, 750, 667]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_1X0_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X0,0,23,2,1,2,1,"[[False, 0, 0], [False, 0, 3]]","[[0, 50, 750, 967], [0, 50, 750, 50]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_1X0_1,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X0,0,43,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[0, 1185, 250, 50], [0, 50, 250, 50]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_4X0_3,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X0,0,16,1,0,0,0,"[[False, 3, 2]]","[[500, 813, 750, 749]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_2X3_3,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X3,0,11,2,1,0,0,"[[False, 0, 0], [False, 6, 0]]","[[500, 50, 750, 50], [500, 1679, 750, 50]]",[]
PX303Fg006_5X4_0X0_3_PX303Fg006_5X4_2X1_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X1,0,31,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[750, 50, 750, 50], [750, 867, 750, 50]]",[]
PX303Fg006_4X3_0X0_4_PX303Fg006_4X3_3X2_4,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X2,0,25,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 1000, 50]]",[]
PX303Fg006_5X3_3X0_4_PX303Fg006_5X3_4X1_0,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X1,0,24,1,0,0,0,"[[False, 4, 0]]","[[1000, 1214, 0, 50]]",[]
PX303Fg006_6X3_3X0_2_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_3X0_PX303Fg006_6X3_4X0,1,20,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[500, 815, 1000, 50], [500, 815, 1000, 1017]]",[]
PX303Fg006_5X3_1X2_1_PX303Fg006_5X3_3X1_0,PX303Fg006_5X3_1X2_PX303Fg006_5X3_3X1,0,46,1,0,0,0,"[[False, 4, 0]]","[[250, 1146, 0, 50]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_2X1_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_2X1,0,13,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 50, 750, 50], [500, 764, 750, 50]]",[]
PX303Fg006_5X4_0X2_3_PX303Fg006_5X4_4X2_2,PX303Fg006_5X4_0X2_PX303Fg006_5X4_4X2,0,15,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_5X3_0X1_2_PX303Fg006_5X3_1X0_3,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X0,0,34,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[500, 864, 750, 50], [500, 50, 750, 50]]",[]
PX303Fg006_4X4_1X0_2_PX303Fg006_4X4_2X3_1,PX303Fg006_4X4_1X0_PX303Fg006_4X4_2X3,0,13,1,0,0,0,"[[False, 5, 5]]","[[500, 1437, 250, 1480]]",[]
PX303Fg006_5X3_1X2_1_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X2,0,40,1,0,0,0,"[[False, 4, 4]]","[[250, 1146, 500, 1221]]",[]
PX303Fg006_6X3_1X2_4_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X0,0,23,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[1000, 982, 250, 50], [1000, 982, 250, 667]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_3X2_4,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,0,31,1,0,0,0,"[[False, 4, 0]]","[[1000, 1001, 1000, 50]]",[]
PX303Fg006_6X4_2X0_0_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_3X0,1,25,3,2,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 813, 0, 50], [80, 813, 80, 50], [170, 813, 170, 50]]",[]
PX303Fg006_6X4_3X3_3_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X3,0,15,2,1,2,1,"[[False, 0, 0], [False, 6, 0]]","[[750, 1538, 750, 50], [750, 50, 750, 50]]",[]
PX303Fg006_6X3_1X2_4_PX303Fg006_6X3_4X2_2,PX303Fg006_6X3_1X2_PX303Fg006_6X3_4X2,0,29,1,0,0,0,"[[False, 3, 0]]","[[1000, 982, 500, 50]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,0,65,4,1,4,2,"[[False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[500, 973, 250, 909], [500, 50, 250, 50], [500, 973, 250, 50], [500, 50, 250, 909]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_5X2_2,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X2,0,16,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[250, 890, 500, 50], [250, 890, 500, 606]]",[]
PX303Fg006_5X3_0X2_3_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X1,0,83,3,0,2,1,"[[False, 0, 3], [False, 2, 0], [False, 2, 3]]","[[750, 738, 250, 50], [750, 50, 250, 909], [750, 738, 250, 909]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_3X2_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X2,0,9,1,0,0,0,"[[False, 2, 0]]","[[750, 507, 750, 50]]",[]
PX303Fg006_4X4_0X2_3_PX303Fg006_4X4_3X1_2,PX303Fg006_4X4_0X2_PX303Fg006_4X4_3X1,0,24,4,1,4,2,"[[False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[750, 864, 500, 988], [750, 50, 500, 50], [750, 864, 500, 50], [750, 50, 500, 988]]",[]
PX303Fg006_5X3_1X2_4_PX303Fg006_5X3_4X0_4,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X0,0,42,1,0,0,0,"[[False, 4, 3]]","[[1000, 1146, 1000, 937]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_2X1_1,PX303Fg006_6X4_1X3_PX303Fg006_6X4_2X1,0,4,1,0,0,0,"[[False, 5, 0]]","[[0, 1383, 250, 50]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X3,0,17,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[500, 813, 250, 1064], [500, 813, 250, 50]]",[]
PX303Fg006_6X4_1X3_2_PX303Fg006_6X4_2X2_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_2X2,0,9,1,0,0,0,"[[False, 5, 1]]","[[500, 1383, 500, 410]]",[]
PX303Fg006_4X4_1X2_3_PX303Fg006_4X4_2X1_1,PX303Fg006_4X4_1X2_PX303Fg006_4X4_2X1,0,14,2,1,0,0,"[[False, 0, 0], [False, 7, 0]]","[[750, 50, 250, 50], [750, 1860, 250, 50]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_1X3_2,PX303Fg006_4X4_0X3_PX303Fg006_4X4_1X3,1,34,3,2,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[250, 854, 500, 50], [330, 854, 580, 50], [420, 854, 670, 50]]",[]
PX303Fg006_6X3_3X0_3_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X2,0,37,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 0, 50]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X2,0,7,1,0,0,0,"[[False, 3, 1]]","[[500, 813, 0, 271]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X2,0,49,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 2]]","[[250, 50, 250, 50], [250, 773, 250, 606], [250, 773, 250, 50]]",[]
PX303Fg006_6X3_0X2_3_PX303Fg006_6X3_2X1_5,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X1,0,33,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[750, 50, 1250, 50], [750, 864, 1250, 50]]",[]
PX303Fg006_6X3_2X2_1_PX303Fg006_6X3_4X0_3,PX303Fg006_6X3_2X2_PX303Fg006_6X3_4X0,0,15,2,1,2,1,"[[False, 1, 0], [False, 1, 4]]","[[250, 412, 750, 1017], [250, 412, 750, 50]]",[]
PX303Fg006_5X3_1X2_4_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X0,0,42,1,0,0,0,"[[False, 4, 0]]","[[1000, 1146, 500, 50]]",[]
PX303Fg006_5X3_0X1_2_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X2,0,32,2,0,2,1,"[[False, 0, 4], [False, 3, 4]]","[[500, 864, 500, 1221], [500, 50, 500, 1221]]",[]
PX303Fg006_5X3_2X2_3_PX303Fg006_5X3_3X1_3,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X1,0,38,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[750, 863, 750, 1184], [750, 863, 750, 50]]",[]
PX303Fg006_5X3_1X0_3_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X0,0,39,4,1,2,1,"[[False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[750, 951, 250, 50], [750, 50, 250, 50], [750, 50, 250, 937], [750, 951, 250, 937]]",[]
PX303Fg006_5X3_2X2_0_PX303Fg006_5X3_3X2_2,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X2,1,68,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[80, 863, 580, 50], [170, 863, 670, 50]]",[]
PX303Fg006_6X3_4X2_4_PX303Fg006_6X3_5X1_3,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X1,0,56,4,1,2,1,"[[False, 0, 0], [False, 0, 2], [False, 3, 0], [False, 3, 2]]","[[1000, 50, 750, 636], [1000, 50, 750, 50], [1000, 806, 750, 50], [1000, 806, 750, 636]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_1X0_4,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X0,0,43,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[0, 1185, 1000, 50], [0, 50, 1000, 50]]",[]
PX303Fg006_6X4_4X2_1_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X3,0,24,2,1,2,1,"[[False, 1, 0], [False, 1, 4]]","[[250, 271, 750, 1064], [250, 271, 750, 50]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_3X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X2,0,44,1,0,0,0,"[[False, 3, 0]]","[[1000, 864, 0, 50]]",[]
PX303Fg006_5X3_1X0_3_PX303Fg006_5X3_2X2_4,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X2,0,37,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[750, 951, 1000, 50], [750, 50, 1000, 50]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_3X0_3,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X0,0,32,1,0,0,0,"[[False, 2, 0]]","[[0, 655, 750, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_3X0_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X0,0,20,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[250, 50, 500, 50], [250, 472, 500, 50]]",[]
PX303Fg006_5X4_1X3_0_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X3,0,21,1,0,0,0,"[[False, 5, 0]]","[[0, 1464, 0, 50]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_5X0,0,24,1,0,0,0,"[[False, 2, 0]]","[[0, 655, 0, 50]]",[]
PX303Fg006_6X3_3X1_2_PX303Fg006_6X3_4X2_1,PX303Fg006_6X3_3X1_PX303Fg006_6X3_4X2,0,20,1,0,0,0,"[[False, 4, 0]]","[[500, 1082, 250, 50]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X0,0,64,3,1,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 3]]","[[250, 738, 250, 50], [250, 50, 250, 50], [250, 738, 250, 937]]",[]
PX303Fg006_4X3_1X0_4_PX303Fg006_4X3_2X2_4,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X2,0,24,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[1000, 50, 1000, 50], [1000, 1180, 1000, 50]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X0,0,26,3,1,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 4]]","[[250, 50, 250, 50], [250, 511, 250, 50], [250, 511, 250, 1052]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_1X2_5,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X2,0,91,4,1,6,3,"[[False, 0, 0], [False, 0, 4], [False, 2, 0], [False, 2, 4]]","[[250, 738, 1250, 1146], [250, 50, 1250, 50], [250, 738, 1250, 50], [250, 50, 1250, 1146]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_3X0_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X0,0,30,2,0,2,1,"[[False, 2, 0], [False, 2, 3]]","[[0, 747, 750, 920], [0, 747, 750, 50]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_1X0_3,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X0,0,34,1,0,0,0,"[[False, 3, 0]]","[[250, 864, 750, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X1_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,0,65,4,1,6,3,"[[False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[250, 973, 500, 909], [250, 50, 500, 909], [250, 973, 500, 50], [250, 50, 500, 50]]",[]
PX303Fg006_5X4_1X3_0_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X0,0,33,1,0,0,0,"[[False, 5, 0]]","[[0, 1464, 0, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_4X2_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X2,0,13,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[500, 581, 750, 50], [500, 50, 750, 50]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_3X2_2,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X2,0,9,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X1,0,25,1,0,0,0,"[[False, 2, 0]]","[[0, 706, 0, 50]]",[]
PX303Fg006_6X3_2X0_0_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X2,0,42,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[0, 917, 250, 50], [0, 917, 250, 606]]",[]
PX303Fg006_4X4_0X0_3_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,0,36,2,1,0,0,"[[False, 0, 0], [False, 0, 3]]","[[750, 50, 250, 50], [750, 50, 250, 988]]",[]
PX303Fg006_4X4_2X1_3_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X2,0,7,1,0,0,0,"[[False, 6, 0]]","[[750, 1562, 250, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_3X2_3,PX303Fg006_6X4_0X2_PX303Fg006_6X4_3X2,0,9,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[750, 543, 750, 50], [750, 50, 750, 50]]",[]
